text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
I woke up and tried to pray and I ended falling asleep for 4 minutes. My biology final is in 1 hr <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,Indio / Riverside ,"| Good Food, Good Music, & Mission Trips | University of Cali Riverside '20 <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> -----------I L O V E V A N S <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>",Thu Mar 01 00:37:00 +0000 2012,23216,398,4475,lel <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB><ed><U+00A0><U+00BE><ed><U+00B5><U+0080>,Pacific Time (US & Canada),190,33.935822,-117.397616,DunkinDonuts
this will make you giggle. https://t.co/X2Hv9RDHfq,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,"Columbus, OH","Dont go through life, GROW through life.",Mon Jun 20 21:16:00 +0000 2011,1264,14,6,Drake White,NA,75,37.5236445,-121.979527,DunkinDonuts
@dougducey your recorded opening comments during the Arizona's Future of Education Vision Breakfast this morning we… https://t.co/WP4OrZr5sp,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,NA,NA,Sat Sep 08 00:31:25 +0000 2012,548,8,3234,toothfairy62,Arizona,51,33.392884,-111.928142,DunkinDonuts
Me when this guy asked me to spot him on like a 400 lbs bench press https://t.co/pmqdlhACjj,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,NA,stay woke,Thu Sep 01 01:01:01 +0000 2011,894,333,11325,Andy B,Central Time (US & Canada),277,38.653771,-90.247824,DunkinDonuts
I think about this tweet a lot. https://t.co/RKp8nkEInl,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,Maryland,GM. SMCMXC. TPN.,Tue Jun 14 01:31:14 +0000 2011,14640,445,9048,Scott,Eastern Time (US & Canada),381,38.198755,-76.43391,DunkinDonuts
@jongraywb best tweet,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,South Jersey,"Christian. Husband and father. CS Lead at @comiXology. Lifelong gamer and Nintendo fan. Tech, VR, HiFi enthusiast. Chipotle and pizza lover. (Personal account.)",Mon Feb 23 20:00:39 +0000 2009,28705,546,5584,Andrew,Eastern Time (US & Canada),62,39.8877485,-74.9096475,DunkinDonuts
There’s this girl that HATES me because her boyfriend thinks I’m pretty?? Who fucked my BD when i was pregnant.,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,FALSE,Happening ,<U+2661><U+260A><ed><U+00A0><U+00BC><ed><U+00B5><U+00B7><ed><U+00A0><U+00BC><ed><U+00B5><U+00B0><ed><U+00A0><U+00BC><ed><U+00B5><U+00BD><ed><U+00A0><U+00BC><ed><U+00B5><U+00B4><ed><U+00A0><U+00BC><ed><U+00B5><U+00BB><U+263E><U+2661> Mommy<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><ed><U+00A0><U+00BD><ed><U+00B1><U+00A7><U+200D><ed><U+00A0><U+00BD><ed><U+00B1><U+00A6>- Experience<ed><U+00A0><U+00BC><ed><U+00BC><U+00B1> & Growth <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3>Currently living in the patterns <ed><U+00A0><U+00BD><ed><U+00B5><U+00B3>5'3 & Angry<U+2757><U+FE0F>Speakin’ ripples<ed><U+00A0><U+00BC><ed><U+00BC><U+0090> A Conscious Cutie <U+2654>,Fri Jun 13 17:03:04 +0000 2014,4180,238,6371,<ed><U+00A0><U+00BE><ed><U+00B6><U+0096>Woke-onut <ed><U+00A0><U+00BE><ed><U+00B5><U+00A5>,Pacific Time (US & Canada),78,33.7293785,-116.9899205,DunkinDonuts
I like your thinking! https://t.co/K1BjDn4xRh,0,FALSE,FALSE,Tue Dec 12 14:58:27 +0000 2017,TRUE,NA,"Mom. Believer. Husker. Ninja. @nbcspartan | @convoyofhope | @feedone @sholdit Exec Director | @ninjacoalition
Lover of people.Never Give up!",Tue May 07 05:50:35 +0000 2013,8557,3437,19189,Maggi Thorne,Central Time (US & Canada),2364,40.803235,-96.6965625,DunkinDonuts
Great speaking to @bittelmethis about Machli's unique place in tiger conservation history. Read the background here… https://t.co/OTmyFgAeCA,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,"Austin, TX","Doctoral Candidate, @UTAustin Geographer, Conservationist | human-carnivore interactions | restoring native prairie in SouthTx  | #ConSocSci",Fri Jul 11 15:52:35 +0000 2008,5330,1645,42715,Kalli F Doubleday,Central Time (US & Canada),812,30.3233455,-97.754724,DunkinDonuts
@TheTrueAmazing good look,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,"PG county, MD",getting it how I live. 24. Degreed. Entrápreneur,Fri Jan 08 03:09:32 +0000 2010,103868,1900,3373,Slim Tim,Central Time (US & Canada),759,38.9615525,-76.8537235,DunkinDonuts
@KeithQuigley80 @ChandlerParsons @GameDayOJ We gotta do I<U+FE0F>t at 12 then 3 then 6 then 9pm lmaoo,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,NA,"Joshua Chatlin is the name. #RedNation Army Vet. Liberty, Texas",Thu Sep 20 02:07:56 +0000 2012,40836,1329,6670,(21-4) Houston Rockets <ed><U+00A0><U+00BD><ed><U+00BA><U+0080><ed><U+00A0><U+00BD><ed><U+00BA><U+0080><ed><U+00A0><U+00BD><ed><U+00BA><U+0080>,Arizona,1116,29.767947,-94.9766015,DunkinDonuts
Y’all the last shorty I dealt with swore up &amp; down she was nice &amp; wanted so bad to play me 1 on 1 because she ain’t… https://t.co/T8auoQ8bMa,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,Jersey ,College graduate <ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BC><ed><U+00BE><U+0093>| #Umes16 | You know I give you life <U+2764><U+FE0F> Kinda Hood...Kinda Classy <ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>,Fri Mar 04 20:25:26 +0000 2011,18670,652,11449,AND WHOEVER THREW THAT PAPER YA MOMS A HOE!!,Quito,649,40.372875,-74.659349,DunkinDonuts
@SenWarren Tell Ryan his PR act giving a toy is not what he needs to do !,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,Miami,retired human resources manager EEO investigator ( includrd sexual harrassment) with after retirement experience as Mediator,Tue Aug 04 16:00:30 +0000 2009,378,4,67,darrell r  parker,NA,50,25.9356415,-80.1698025,DunkinDonuts
@nytimes HE HAS THE LOOK OF PURE EVIL......,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,"New Hampshire, USA","Retired Florist. Air Force Mom.....Son and Daughter in law have served for over 18 yrs. Grand Mom of 3,Former Lifelong Republican, turned Independent in '08.",Sat Jul 29 21:05:33 +0000 2017,1403,98,1086,CRLane,NA,292,44.00123,-71.566171,DunkinDonuts
<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>yeoooo high school days was the worst https://t.co/Aax8PbUwyi,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,s t u d i o ,GOOD VIBES ONLY <U+2764><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> <ed><U+00A0><U+00BD><ed><U+00B0><U+0090>,Sat Oct 22 15:01:17 +0000 2011,42632,1471,6435,ob mo$t wvnted®,Quito,250,41.1856745,-73.1991185,DunkinDonuts
"@_KingOfTheHill1 NJMCdirect, inform your attendants to remove earphones. I received a ticket because she had her ea… https://t.co/Uv1on8pB7a",0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,"Philadelphia, PA","""You're not to be so blind with patriotism that you can't face reality. Wrong is wrong, no matter who does it or says it.""---Malcolm X",Wed Jun 05 02:41:14 +0000 2013,1935,44,2340,B.J. Medley,NA,91,40.7180015,-74.066663,DunkinDonuts
most people are just as happy as they choose to be <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,The Ohio State University ,"""business before pleasure."" <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3> #KTSE <U+2728>",Mon Jun 06 04:45:55 +0000 2016,1646,143,3053,Dev <ed><U+00A0><U+00BD><ed><U+00B0><U+0090>,NA,146,39.9946835,-82.985772,DunkinDonuts
@itssimplyV Seriously! Let’s move this to text. I have stories for you.,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,"Chicago, IL | Washington, DC",I talk Music and whatever the hell else I feel I like talking about,Fri Jun 07 15:28:39 +0000 2013,31056,230,13998,karlitosway__,Eastern Time (US & Canada),1196,38.8808445,-77.101999,DunkinDonuts
TheNewWave <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,Chi-Town <U+2708><U+FE0F>Pine Bluff,#CollegTrapDJ/Promoter Focus on College and Music #TeamUAPB Follow me on IG n Snap: @dj2timez ... #SQUAD PARTIES DOE,Tue Jul 14 15:39:44 +0000 2009,46837,2599,2715,FETTY 2TIMEZ,Central Time (US & Canada),2167,34.2043665,-92.017452,DunkinDonuts
You don’t have a draft line at home or the office. Too complicated! Here’s the answer. The super… https://t.co/5Gf6fiBHgM,0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,Canada,Passionate about coffee !,Fri Dec 19 01:27:28 +0000 2008,1028,177,846,Berendo,Eastern Time (US & Canada),404,45.5578305,-73.723025,DunkinDonuts
@NessHBTL @BeatStars hey uhhhhhh wassup homie,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"Massachusetts, USA",RIP LIL PEEP A TRUE LEGEND <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>,Fri Dec 28 23:54:54 +0000 2012,2550,510,24821,addin,Eastern Time (US & Canada),437,42.15418,-71.526844,DunkinDonuts
"Happy birthday to my lil sis, you bring so much joy to my life I love you and hope you have a wonderful day u crazy… https://t.co/IIW7Wv4HGG",0,FALSE,FALSE,Tue Dec 12 14:58:28 +0000 2017,FALSE,NA,snapchat @carly_preston38,Sun Jan 29 22:39:55 +0000 2012,8209,596,8662,carly preston,NA,612,42.5548935,-83.7560925,DunkinDonuts
I truly hope this goes well. https://t.co/Gqgdg2I7L4,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"West Lincoln, Ontario","That's the way it's been in town,
Ever since they tore the jukebox down.
Two bit piece don't buy no more,
Not so much as it done before.<U+262E>",Tue Mar 31 00:38:02 +0000 2009,33364,2314,12689,Hey now <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>...,Quito,1723,43.0735475,-79.5701295,DunkinDonuts
"If I had just ONE wish, it wouldn’t be money or anything materialistic. It would be to have a one on one talk with… https://t.co/M7fwnQbEPf",0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,NA,NA,Sat Jan 07 09:00:03 +0000 2012,63159,1401,19812,bri,Pacific Time (US & Canada),713,36.5512875,-119.3991815,DunkinDonuts
"@Egencia @WestJet After more tries, your help line started working again! The person I spoke to was very helpful. Thanks!",0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"Toronto, ON","Culture Specialist @shopify, previously Product Manager @twg. Lover of baseball, HGTV + creating healthy workplaces. Co-founder of @girltalk_TO.",Sat Jan 23 17:12:27 +0000 2010,2382,391,683,Lisa Madokoro,Eastern Time (US & Canada),523,43.629311,-79.2725695,DunkinDonuts
@bigdaddylou71 It was an ad on instagram that had zero specs surrounding the offer...literally just said buy 5 get… https://t.co/DhSdvUfmzD,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,The Marketing Department,The Most Marketable Man In Wrestling. The Consumers Champion. College Educated. Trained by @RealPaulRoma. Current @PAPWofficial Champ. For Bookings please DM <ed><U+00A0><U+00BD><ed><U+00B3><U+0088>,Wed Dec 07 03:10:19 +0000 2016,1182,491,1355,Richard Holliday,NA,458,41.298394,-72.9291585,DunkinDonuts
MOST WOMEN LIE ABOUT SEXUAL MISCONDUCT https://t.co/i3rACX07Iv,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,NA,leave me alone.,Fri Jan 23 20:46:25 +0000 2009,70451,1747,27822,janet snakehole,NA,267,40.370614,-74.9373145,DunkinDonuts
This kid literally just coughed on my like 6 times before the mom said anything,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"Knoxville, TN",Grow through what you go through. #PreMed #UTK #RGH<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+008D> Baby Hammond coming July 2018 <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,Tue Jun 19 16:54:06 +0000 2012,63963,1887,48988,Bethanaay<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2695><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,Arizona,1624,35.9824705,-83.9638415,DunkinDonuts
"@csutton1959 When you prefer a pedophile to a Democrat, that is putting party before country. #CountryBeforeParty",0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"Kalamazoo, MI",The opinions expressed by the #POTUS do not reflect the opinions of most Americans and should not be construed as declarations of war. #TrumpIsAWhiteSupremacist,Sat Jun 20 20:37:55 +0000 2009,15978,843,21873,Todd A. Bannon,Eastern Time (US & Canada),1497,42.290524,-85.5656885,DunkinDonuts
It is 9:58 on 12-12-17 and Matt Harvey is still on the @Mets why? #TuesdayThoughts @MLB,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,NA,New York Rangers,Fri Oct 25 17:20:47 +0000 2013,133,95,159,Dylan Meltzer,Pacific Time (US & Canada),164,40.78736,-73.54401,DunkinDonuts
Mix of 808 and Heartbreaks with a lil hentai,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,Snapchat: Blackstallion00,"Can I get a 6pc mild, extra wet with lemon pepper?",Thu Oct 20 01:49:42 +0000 2011,87545,3184,25706,Ace,Central Time (US & Canada),1484,41.8335845,-87.732013,DunkinDonuts
Home alone... https://t.co/hEAaAeREgl,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"New Jersey, USA",EPHS'18 CSA U18<U+26BD><U+FE0F>,Wed Jul 20 16:27:38 +0000 2016,2312,347,2843,Saif,NA,357,40.9057975,-74.1178785,DunkinDonuts
Today’s workout is feeling very emo https://t.co/ccMoUhWl5F,0,FALSE,FALSE,Tue Dec 12 14:58:29 +0000 2017,FALSE,"McAllen, Tx",Astros won the 2017 World Series,Wed Feb 11 03:28:10 +0000 2015,23855,595,21486,The King of Crash,NA,585,26.24069,-98.2456745,DunkinDonuts
"Backpack drop off day! https://t.co/7gZpZyAhIL (@ Daily Bread in Champaign, IL) https://t.co/EG46PzsXmP",0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Champaign, IL","university student affairs pro, wife, mom, sister, mentor (tor-mentor), liberal, retired athlete, cook, NYY fan, transplanted Jersey Girl in midwest",Thu Apr 02 00:41:07 +0000 2009,8037,363,9917,Tricia Wolfe Anton,Central Time (US & Canada),837,40.1074845,-88.279219,DunkinDonuts
Sedins parents love my cat.. I’m actually very concerned they don’t wanna give him back when we move in <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,don't worry bout it,Sedo<ed><U+00A0><U+00BD><ed><U+00B1><U+0085>,Fri Aug 14 01:31:14 +0000 2009,38341,1261,21192,MAMI,Quito,682,42.9564115,-85.6411415,DunkinDonuts
"When #Hamas calls its Tunnels ‘Islamic Jihad’, you know Tunnels we’re not built for Irrigation: Hamas ponders how t… https://t.co/2tOD3F2fMn",0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,United States,"Entrepreneur; engaged in Sustainability, Science, Innovation, Real Estate, the Blockchain; loves America & Israel; family, dogs & nature; making toast to life",Sun Apr 15 14:12:34 +0000 2012,14961,3800,10201,Ben,Pacific Time (US & Canada),5353,37.2691755,-119.3066075,DunkinDonuts
#Alabamavoters today you choose between a champion and evil. Get out and vote for @GDouglasJones for US Senate. He… https://t.co/Xswxqkelcz,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Ames, IA","Meteorologist, Political Activist, Environmentalist, & little monster. #Spender",Tue Feb 08 02:06:56 +0000 2011,6472,1020,3008,$pender <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>,Pacific Time (US & Canada),1513,42.0325065,-93.6393635,DunkinDonuts
@tiff_tv Shocking...,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Minneapolis, MN","Bossman at ACME Powersports, Bell helmet slinger par excellance. All things Porsche, WEC, IMSA, LeMans, F1, GBV and The Smiths. Local sports, generally salty...",Mon Aug 31 01:41:26 +0000 2015,2444,83,2580,Michael Adair,NA,270,44.9706105,-93.2620465,DunkinDonuts
@helipaddyapp does your system work in the #UnitedStates? #helicopter #flying,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Fort Worth, TX",Yachts Lead @ Bell Helicopter <ed><U+00A0><U+00BD><ed><U+00BA><U+0081>| <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> :@hodges_che |,Tue Nov 09 05:01:40 +0000 2010,920,470,2705,Colin Hodges,Central Time (US & Canada),840,32.7799665,-97.2859135,DunkinDonuts
@TheeAdamBrown Thanks <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>,0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"New Jersey, USA","Chef, Restauranteur, TV personality, Judge on Food Network Guy's Grocery Games, Opie Radio. Financed Roland's Food Court  official caterer for the naked militia",Sat Mar 14 17:34:43 +0000 2009,18895,12848,44309,Carl ruiz,NA,1018,40.0730405,-74.7243235,DunkinDonuts
"@aboutnicholas has been paying $14.00 an hour towards cures. 321 hours × $14.25 = $4,574.25 contributed. https://t.co/kWljhXfYbV",0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Effingham, IL","Not For Profit/Professional Blogger/Book Writer/Freelancer, Online Business. A blogger who blogs about the terrors of travelling the usa and helps others dreams",Tue Dec 10 04:52:14 +0000 2013,2163,1618,11849,nicholas wheelock,Central Time (US & Canada),4972,39.1136455,-88.54868,DunkinDonuts
"I believe in supporting local, especially during the holidays, and putting thought into the cards I buy for my fami… https://t.co/VIjlN9uEe9",0,FALSE,FALSE,Tue Dec 12 14:58:30 +0000 2017,FALSE,"Toronto, Ontario, Canada",lawyer | blogger | foodie | fashion lover | traveler,Fri Jan 11 22:54:31 +0000 2013,1007,495,353,Krystle N.,Eastern Time (US & Canada),368,43.629311,-79.2725695,DunkinDonuts
Tuesdays can be tough as well.. so I'm enjoying this *dramatic pause* ON A TUESDAY https://t.co/albmjCxY50,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Boone, NC","•WHAT IF I DON'T WANT TO BE A PURSE•
Appalachian State '19",Tue May 24 00:46:30 +0000 2011,19290,618,35651,alexandra mackenzie <U+2740>,Eastern Time (US & Canada),524,36.215092,-81.657895,DunkinDonuts
"Want to work in #Englewood, CO? View our latest opening: https://t.co/aXs3Hj8TZJ #CoreCivicCareers #corrections #Job #Jobs #Hiring",0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,NA,"CoreCivic is dedicated to bettering the public good by protecting public safety, employing the best people in solid careers, and giving back to communities.",Wed Dec 01 19:23:24 +0000 2010,312,128,0,CoreCivic Jobs,Central Time (US & Canada),6,39.647635,-104.99719,DunkinDonuts
"Want to work at Booz Allen? We're #hiring in #McLean, VA! Click for details: https://t.co/NXigfND7Ox #BoozAllen #Art #Veterans #CareerArc",0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Washington, DC",Follow this account for geo-targeted Art/Design job tweets in DC Metro. Need help? Tweet us at @CareerArc!,Thu Mar 05 01:49:25 +0000 2009,64,302,0,TMJ-WAS Art Jobs,Eastern Time (US & Canada),187,38.9374855,-77.2038845,DunkinDonuts
Very sad loss. Our hearts go out to Mayor Lee’s family and friends. https://t.co/YoD64asj8b,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,San Francisco,NA,Mon Mar 16 20:24:18 +0000 2009,275,12734,77,Parker Harris,Hawaii,270,37.7706565,-122.4359785,DunkinDonuts
"Real presidents stay off Twitter, don't work 10 till 3, don't golf every weekend. They study, they work, they care. #ImpeachTrump",0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Virginia Beach, VA","i support the military, the flag, and the USA. I do not support the #LiarInChief.Lover of life. Beach Baby. Life Long Democrat & Proud of it. #TheResistance",Thu Apr 30 00:39:21 +0000 2009,118910,4238,4465,Anne,NA,5002,36.8025415,-76.069946,DunkinDonuts
I'd go see Our Lady Peace at Rapids,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Buffalo, NY",914th MXG Iso Dock Crew Chief : 3rd ranked amateur bantamweight mma fighter in the Northeast : Buffalove,Sun May 20 16:39:21 +0000 2012,19591,398,7459,Scrappy Doo,Eastern Time (US & Canada),503,42.787388,-78.8270655,DunkinDonuts
"#OTD in #NYCHistory, in 1895,  #NYPD #PoliceCommissioner #TeddyRoosevelt created a #BicycleSquad to protect pedestr… https://t.co/XkZdlLgVYY",0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"ÜT: 40.762814,-73.973764","Passionate about Real Estate & proud to represent Buyers, Sellers, Renters and Investors in New York. Recipient of the coveted REBNY Henry Forster Award.",Sat Mar 21 13:56:20 +0000 2009,15580,1198,8133,Corinne Pulitzer,Eastern Time (US & Canada),1173,40.780709,-73.9685415,DunkinDonuts
@GeorgeTakei Such a hateful tweet. #LiberalismIsAMentalDisorder,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Auburndale, FL","Air Show Control/Private ATC, 5 yr USMC, RETIRED FAA, married 32 yrs, 4 grown up children, who are productive citizens and  gave me 5 terrific grand children.",Tue Nov 22 14:01:30 +0000 2016,9875,1100,14453,Last Archie Bunker,NA,1487,27.698682,-83.804475,DunkinDonuts
@SrtaShook Happy Birthday!! Thanks for all the support you give our athletic teams and for putting up with @Jacksonwynn54,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Danville,IN",NA,Wed Jan 11 20:31:12 +0000 2012,5267,288,5026,Dennis Wynn,Hawaii,79,39.7665555,-86.441236,DunkinDonuts
"Written by @TruePatriotCmx ‘s own, @jtorrescomics ... https://t.co/GmP8L6GWKV",0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,"Ottawa, Canada","Writer: DC Comics - Legion, Scooby-Doo; IDW - Digger; Sesame Street Workshop; Markosia - Eisner-nominated Growing Up Enchanted; & ChapterHouse - Dominion Jack.",Sun Sep 05 16:04:57 +0000 2010,6582,974,994,Jack Briglio,Eastern Time (US & Canada),1436,45.248791,-75.8001415,DunkinDonuts
@emilybazelon Unfollowed for not following me.,0,FALSE,FALSE,Tue Dec 12 14:58:31 +0000 2017,FALSE,Michigan,Artist and I changed the world of Science/Psychiatry. And whatever I decide to be.,Sat Jul 02 14:45:19 +0000 2011,75117,2887,1442,DAVID PETROPOULOS,NA,3871,42.48158,-83.494088,DunkinDonuts
